Titre,Lien,Description,Type du bulletin,Date publication bulletin anssi,Editeur,Produits impactés,Versions concernés,CVE,CWE,CWE Description,CVSS Score,CVSS Severity,EPSS
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-42137,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-53131,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-42153,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2023-52918,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-50187,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-44946,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-42152,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-43839,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-49973,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-42286,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-46676,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-46735,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-50268,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-41095,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-44990,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-47660,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-53063,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-50179,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-42225,Non disponible,Non disponible,Non disponible,Non disponible,0.000500000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-43859,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-50060,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-37078,Non disponible,Non disponible,Non disponible,Non disponible,0.000440000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-44967,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-42228,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-47693,Non disponible,Non disponible,Non disponible,Non disponible,0.000750000
Multiples vulnérabilités dans le noyau Linux de Debian LTS (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0002/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Debian LTS. Elles permettent à un attaquant de provoquer une élévation de privilèges, une atteinte à la confidentialité des données et un déni de service.",Avis,2025-01-05,Debian,Debian,Debian LTS bullseye versions antérieures à 6.1.119-1~deb11u1,CVE-2024-49858,Non disponible,Non disponible,Non disponible,Non disponible,0.000420000
